2026-01-10T21:03:39.046374932Z [err]  2026-01-10 21:03:36,024 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T21:26:52.223759984Z [err]  2026-01-10 21:26:52,212 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 530 <none>"
2026-01-10T21:26:52.223770186Z [err]  2026-01-10 21:26:52,214 - server - WARNING - ⚠️ Call-started webhook returned status 530: <!doctype html>
2026-01-10T21:26:52.223777234Z [err]  <!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
2026-01-10T21:26:52.223785387Z [err]  <!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
2026-01-10T21:26:52.223793333Z [err]  <!--[if IE 8]>    <html class="no-
2026-01-10T21:26:52.246810603Z [err]  2026-01-10 21:26:52,239 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:26:52.275551699Z [err]  2026-01-10 21:26:52,267 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:26:52.276877638Z [err]  2026-01-10 21:26:52,275 - core_calling_service - INFO - 🚀 Created global HTTP/2 client for LLM calls
2026-01-10T21:26:52.276887033Z [err]  2026-01-10 21:26:52,275 - core_calling_service - INFO - 🚀 Created cached Grok client with HTTP/2
2026-01-10T21:26:52.276895788Z [err]  2026-01-10 21:26:52,275 - core_calling_service - INFO - ✅ LLM client pre-warmed in 95ms
2026-01-10T21:26:52.276902661Z [err]  2026-01-10 21:26:52,275 - server - INFO - ✅ Session created in WebSocket worker
2026-01-10T21:26:52.276909495Z [err]  2026-01-10 21:26:52,275 - server - INFO - ⏱️ [WebSocket Worker] Scheduling silence timeout: 3000ms
2026-01-10T21:26:52.276917091Z [err]  2026-01-10 21:26:52,275 - server - INFO - ⏱️ [WebSocket Worker] Silence timeout task scheduled!
2026-01-10T21:26:52.276924148Z [err]  2026-01-10 21:26:52,275 - server - INFO - 📞 Call data loaded, starting SONIOX connection...
2026-01-10T21:26:52.278126321Z [err]  2026-01-10 21:26:52,277 - server - INFO - ✅ Initialized call_states for v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA with session reference
2026-01-10T21:26:52.278134425Z [err]  2026-01-10 21:26:52,277 - server - INFO - ⏱️ [WebSocket Worker] Silence timeout task started, waiting 3000ms...
2026-01-10T21:26:52.355697030Z [err]  2026-01-10 21:26:52,326 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:26:52.355701270Z [err]  2026-01-10 21:26:52,326 - server - INFO - 🔧 Creating Telnyx service with user's keys...
2026-01-10T21:26:52.355705442Z [err]  2026-01-10 21:26:52,352 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T21:26:52.369690480Z [err]  2026-01-10 21:26:52,367 - server - INFO - 🔑 Using user's Soniox API key (first 10 chars): b999f22d7b...
2026-01-10T21:26:52.585349232Z [err]  2026-01-10 21:26:52,583 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls/v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA/actions/playback_start "HTTP/1.1 200 OK"
2026-01-10T21:26:52.585360131Z [err]  2026-01-10 21:26:52,583 - telnyx_service - INFO - ✅ Playing audio from URL, playback_id: IXUOkhF6tg (loop=True, overlay=True)
2026-01-10T21:26:52.585368132Z [err]  2026-01-10 21:26:52,583 - server - INFO - 🎵 Comfort noise started as continuous background overlay (playback_id: IXUOkhF6tg)
2026-01-10T21:26:52.585374874Z [err]  2026-01-10 21:26:52,583 - telnyx_service - INFO - 🎙️ Starting recording: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:52.849296992Z [err]  2026-01-10 21:26:52,848 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls/v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA/actions/record_start "HTTP/1.1 200 OK"
2026-01-10T21:26:52.850767605Z [err]  2026-01-10 21:26:52,849 - server - INFO - 🎙️ Call recording started for v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:52.850775232Z [err]  2026-01-10 21:26:52,849 - server - INFO - 🔧 Creating call session for v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA...
2026-01-10T21:26:52.850781131Z [err]  2026-01-10 21:26:52,849 - server - INFO - 🔍 Agent ID: bbeda238-e8d9-4d8c-b93b-1b7694581adb, User ID: dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-10T21:26:52.850788137Z [err]  2026-01-10 21:26:52,849 - server - INFO - 🔧 Calling create_call_session() - START
2026-01-10T21:26:52.850795249Z [err]  2026-01-10 21:26:52,849 - core_calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2026-01-10T21:26:52.906640626Z [err]  2026-01-10 21:26:52,905 - soniox_service - INFO - ✅ Connected to Soniox Real-Time STT
2026-01-10T21:26:52.906651384Z [err]  2026-01-10 21:26:52,905 - soniox_service - INFO - ⚙️  Config: model=stt-rt-v3, format=mulaw, rate=8000Hz, channels=1
2026-01-10T21:26:52.906655946Z [err]  2026-01-10 21:26:52,905 - soniox_service - INFO - ⚙️  Endpoint detection: True, Speaker diarization: False
2026-01-10T21:26:52.930743494Z [err]  2026-01-10 21:26:52,924 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T21:26:52.930752656Z [err]  2026-01-10 21:26:52,924 - dead_air_monitor - INFO - 🔇 Dead air monitoring started for call v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:52.932151107Z [err]  2026-01-10 21:26:52,930 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:52.932159949Z [err]  2026-01-10 21:26:52,930 - server - INFO - ✅ Started forwarding audio (8kHz mulaw → Soniox, NO BUFFERING)
2026-01-10T21:26:52.938467102Z [err]  2026-01-10 21:26:52,937 - core_calling_service - INFO - 🔍 KB count query completed: 4 items
2026-01-10T21:26:52.938474257Z [err]  2026-01-10 21:26:52,937 - core_calling_service - INFO - 📚 Agent bbeda238-e8d9-4d8c-b93b-1b7694581adb has 4 KB items - Smart routing enabled (RAG on demand)
2026-01-10T21:26:52.938480990Z [err]  2026-01-10 21:26:52,937 - core_calling_service - INFO - 📋 Built cached system prompt: 5065 chars (global) + 1402 chars (technical)
2026-01-10T21:26:52.938485691Z [err]  2026-01-10 21:26:52,937 - core_calling_service - INFO - 📚 KB available - will use smart routing (simple chat: NO KB, factual: WITH KB)
2026-01-10T21:26:52.938489795Z [err]  2026-01-10 21:26:52,937 - core_calling_service - INFO - 🔥 Pre-warming LLM client (grok)...
2026-01-10T21:26:53.181703544Z [err]  2026-01-10 21:26:53,013 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-10T21:26:53.181707497Z [err]  2026-01-10 21:26:53,013 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.playback.started', 'id': '228b4119-fc11-4b44-b290-16711a68e856', 'occurred_at': '2026-01-10T21:26:52.539122Z', 'payload': {'call_control_id': 'v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA', 'call_leg_id': '108a87c8-ee6b-11f0-b646-02420aef95a0', 'call_session_id': '10884c6a-ee6b-11f0-9ea2-02420aef95a0', 'client_state': None, 'connection_id': '2777245537294877821', 'media_name': None, 'media_url': 'api.li-ai.org/api/tts-audio/comfort_noise_continuous.mp3', 'overlay': True, 'playback_id': 'IXUOkhF6tg', 'start_time': '2026-01-10T21:26:52.539122Z'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-10T21:26:53.181711355Z [err]  2026-01-10 21:26:53,013 - server - INFO - 🎯 Event type: call.playback.started, Call ID: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:53.181715084Z [err]  2026-01-10 21:26:53,013 - server - INFO - 📨 ================================================
2026-01-10T21:26:53.181719271Z [inf]  100.64.0.7:37996 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-10T21:26:53.181723393Z [err]  2026-01-10 21:26:53,025 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:26:53.181729039Z [err]  2026-01-10 21:26:53,025 - core_calling_service - INFO - ✅ LLM client pre-warmed in 87ms
2026-01-10T21:26:53.181733209Z [err]  2026-01-10 21:26:53,025 - server - INFO - 🔧 Calling create_call_session() - COMPLETE
2026-01-10T21:26:53.181736819Z [err]  2026-01-10 21:26:53,025 - server - INFO - ✅ Session object created: CallSession
2026-01-10T21:26:53.181740813Z [err]  2026-01-10 21:26:53,055 - redis_service - INFO - 📦 Stored call data in Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA (TTL: 3600s)
2026-01-10T21:26:53.182274286Z [err]  2026-01-10 21:26:53,056 - server - INFO - ✅ Serializable call_data synced to Redis (agent_id, user_id)
2026-01-10T21:26:53.182278115Z [err]  2026-01-10 21:26:53,056 - server - INFO - ✅ Session stored in worker memory (not Redis)
2026-01-10T21:26:53.182281787Z [err]  2026-01-10 21:26:53,061 - redis_service - INFO - ✅ Marked session ready in Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:53.182285857Z [err]  2026-01-10 21:26:53,061 - server - INFO - 🤖 AI session created for call v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:53.182289329Z [err]  2026-01-10 21:26:53,061 - server - INFO - 📦 Custom variables injected: {'lead_id': None, 'qc_tracking_enabled': False, 'track_keywords': '', 'expected_commitment': 'not_specified', 'customer_name': 'Kendrick', 'to_number': '+17708336397', 'phone_number': '+17708336397', 'email': None, 'from_number': '+14048000152'}
2026-01-10T21:26:53.182293088Z [err]  2026-01-10 21:26:53,061 - server - INFO - ⏭️ Skipping persistent TTS creation in webhook - will create on-demand with telnyx_ws
2026-01-10T21:26:53.182296589Z [err]  2026-01-10 21:26:53,061 - server - INFO - 👤 Who speaks first: user, aiSpeaksAfterSilence: True, timeout: 2000ms
2026-01-10T21:26:53.182300215Z [err]  2026-01-10 21:26:53,061 - server - INFO - 👂 User speaks first - waiting for user input...
2026-01-10T21:26:53.182303808Z [err]  2026-01-10 21:26:53,061 - server - INFO - 🛡️ Voicemail timeout protection started (15000ms)
2026-01-10T21:26:53.182307532Z [err]  2026-01-10 21:26:53,061 - server - INFO - ⏱️ AI will speak after 2000ms of silence (scheduled in WebSocket worker)
2026-01-10T21:26:53.182313789Z [err]  2026-01-10 21:26:53,061 - server - INFO - 🎤 Voice flow - streaming started via dial command
2026-01-10T21:26:53.182317403Z [err]  2026-01-10 21:26:53,090 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:53.182691512Z [err]  2026-01-10 21:26:53,091 - server - INFO - 🤐 No greeting - waiting for user to speak first
2026-01-10T21:26:53.182696026Z [err]  2026-01-10 21:26:53,091 - server - INFO - 🎤 Voice flow - WebSocket streaming already initiated
2026-01-10T21:26:53.182702865Z [inf]  100.64.0.5:33550 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-10T21:26:53.442237412Z [err]  2026-01-10 21:26:53,436 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:53.944596051Z [err]  2026-01-10 21:26:53,942 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:54.422973680Z [err]  2026-01-10 21:26:54,378 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-10T21:26:54.422980652Z [err]  2026-01-10 21:26:54,378 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.machine.premium.detection.ended', 'id': 'a7863ad1-30a3-471c-ac3d-85c625faa0a2', 'occurred_at': '2026-01-10T21:26:54.239116Z', 'payload': {'call_control_id': 'v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA', 'call_leg_id': '108a87c8-ee6b-11f0-b646-02420aef95a0', 'call_session_id': '10884c6a-ee6b-11f0-9ea2-02420aef95a0', 'client_state': None, 'connection_id': '2777245537294877821', 'from': '+14048000152', 'result': 'human_residence', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-10T21:26:54.422987760Z [err]  2026-01-10 21:26:54,378 - server - INFO - 🎯 Event type: call.machine.premium.detection.ended, Call ID: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:54.422993971Z [err]  2026-01-10 21:26:54,378 - server - INFO - 📨 ================================================
2026-01-10T21:26:54.422998198Z [inf]  100.64.0.7:37996 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-10T21:26:54.453039795Z [err]  2026-01-10 21:26:54,447 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:55.220955303Z [err]  2026-01-10 21:26:54,952 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:55.308517007Z [err]  2026-01-10 21:26:55,304 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:55.321006898Z [err]  2026-01-10 21:26:55,315 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:55.350041226Z [err]  2026-01-10 21:26:55,343 - redis_service - INFO - 📦 Stored call data in Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA (TTL: 3600s)
2026-01-10T21:26:55.350047941Z [err]  2026-01-10 21:26:55,343 - server - INFO - ⏱️ [WebSocket Worker] Silence timeout reached - generating greeting!
2026-01-10T21:26:55.350052388Z [err]  2026-01-10 21:26:55,343 - core_calling_service - INFO - ⏱️ [21:26:55.343] 📥 process_user_input() ENTRY - text: '...'
2026-01-10T21:26:55.358497182Z [err]  2026-01-10 21:26:55,354 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:55.358504339Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ⏱️ [21:26:55.355] ⏩ About to call _process_call_flow_streaming()
2026-01-10T21:26:55.358508855Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ⏱️ [21:26:55.356] 🔀 Agent type: call_flow, calling flow processor...
2026-01-10T21:26:55.358513133Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ⏱️ [21:26:55.356] 🔀 _process_call_flow_streaming() ENTRY
2026-01-10T21:26:55.358519391Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - Flow processing - History length: 1, Is first: True
2026-01-10T21:26:55.358523885Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ⏱️ [21:26:55.356] ✅ Node selected, about to process content...
2026-01-10T21:26:55.358529073Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{now}} with Saturday, January 10, 2026 at 4:26 PM EST in content
2026-01-10T21:26:55.358535610Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{customer_name}} with Kendrick in content
2026-01-10T21:26:55.358542540Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{callerName}} with  in content
2026-01-10T21:26:55.358549781Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{lead_id}} with None in content
2026-01-10T21:26:55.358557157Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{qc_tracking_enabled}} with False in content
2026-01-10T21:26:55.358564595Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{track_keywords}} with  in content
2026-01-10T21:26:55.358573089Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{expected_commitment}} with not_specified in content
2026-01-10T21:26:55.359749122Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{to_number}} with +17708336397 in content
2026-01-10T21:26:55.359751046Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - Total latency: 0.01s
2026-01-10T21:26:55.359756478Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ⏱️ [21:26:55.356] 📄 About to process content (mode=script, length=9)
2026-01-10T21:26:55.359761062Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{phone_number}} with +17708336397 in content
2026-01-10T21:26:55.359762904Z [err]  2026-01-10 21:26:55,356 - server - INFO - 💬 [WebSocket Worker] AI speaks after silence: Kendrick?
2026-01-10T21:26:55.359766065Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔊 Silence tracking reset for call v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA (user responded)
2026-01-10T21:26:55.359769971Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 🔧 Replaced {{email}} with None in content
2026-01-10T21:26:55.359775917Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ✅ User responded to regular message, resetting counter
2026-01-10T21:26:55.359779169Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - ✅ Using explicit SCRIPT mode (length: 9 chars) - will return text instantly
2026-01-10T21:26:55.359785673Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 💾 Storing node ID 2 in conversation history
2026-01-10T21:26:55.359788303Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - Using flow node: Greeting (type: conversation, mode: script)
2026-01-10T21:26:55.359795159Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - LLM response (0.01s): Kendrick?
2026-01-10T21:26:55.359797079Z [err]  2026-01-10 21:26:55,356 - core_calling_service - INFO - 📚 skip_mandatory_precheck=true - skipping pre-response mandatory check, will check on transition
2026-01-10T21:26:55.465559488Z [err]  2026-01-10 21:26:55,459 - telnyx_service - INFO - 🔍 TTS provider from settings: elevenlabs
2026-01-10T21:26:55.465563451Z [err]  2026-01-10 21:26:55,458 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:55.465570273Z [err]  2026-01-10 21:26:55,459 - telnyx_service - INFO - 🔍 WebSocket TTS: False
2026-01-10T21:26:55.465578438Z [err]  2026-01-10 21:26:55,459 - core_calling_service - INFO - 🤖 Agent started speaking for call v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA
2026-01-10T21:26:55.465582809Z [err]  2026-01-10 21:26:55,459 - telnyx_service - INFO - 🎙️ Attempting elevenlabs TTS (REST)
2026-01-10T21:26:55.465589600Z [err]  2026-01-10 21:26:55,460 - server - INFO - ⏱️ [21:26:55.459] 🔊 TTS REQUEST START: provider=elevenlabs, user=dcafa642, comfort_noise=True
2026-01-10T21:26:55.465589645Z [err]  2026-01-10 21:26:55,459 - server - INFO - 🗣️ [WebSocket Worker] Marked agent as speaking (for initial greeting)
2026-01-10T21:26:55.465594474Z [err]  2026-01-10 21:26:55,460 - server - INFO - ⚡ Using Turbo v2.5 (high quality)
2026-01-10T21:26:55.465598509Z [err]  2026-01-10 21:26:55,459 - telnyx_service - INFO - 🔊 Speaking text on call v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA: Kendrick?...
2026-01-10T21:26:55.465601578Z [err]  2026-01-10 21:26:55,460 - server - INFO - 🎙️ ElevenLabs streaming TTS: voice=J5iaaqzR5zn6HFG4jV3b, model=eleven_turbo_v2_5, speed=1.1, normalization=on, ssml=True
2026-01-10T21:26:55.465606188Z [err]  2026-01-10 21:26:55,459 - telnyx_service - INFO - 🔍 Agent config provided: True
2026-01-10T21:26:55.477379243Z [err]  2026-01-10 21:26:55,472 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:55.477387777Z [err]  2026-01-10 21:26:55,473 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:55.552630224Z [err]  2026-01-10 21:26:55,547 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:26:55.552640060Z [err]  2026-01-10 21:26:55,547 - server - INFO - 📦 ElevenLabs Request Payload:
2026-01-10T21:26:55.552647934Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Text length: 9 chars
2026-01-10T21:26:55.552655444Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Text content: 'Kendrick?'
2026-01-10T21:26:55.552662890Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Text bytes: b'Kendrick?'
2026-01-10T21:26:55.552671273Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Model: eleven_turbo_v2_5
2026-01-10T21:26:55.552678351Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Voice ID: J5iaaqzR5zn6HFG4jV3b
2026-01-10T21:26:55.552685861Z [err]  2026-01-10 21:26:55,547 - server - INFO -    URL: https://api.elevenlabs.io/v1/text-to-speech/J5iaaqzR5zn6HFG4jV3b/stream
2026-01-10T21:26:55.552692744Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Full data: {'text': 'Kendrick?', 'model_id': 'eleven_turbo_v2_5', 'voice_settings': {'stability': 0.6, 'similarity_boost': 0.65, 'use_speaker_boost': True, 'speed': 1.1, 'style': 0.2}, 'apply_text_normalization': 'on', 'enable_ssml_parsing': True, 'optimize_streaming_latency': 4}
2026-01-10T21:26:55.552699782Z [err]  2026-01-10 21:26:55,547 - server - INFO - 🔌 Attempting ElevenLabs connection (attempt 1/2)
2026-01-10T21:26:55.552706200Z [err]  2026-01-10 21:26:55,547 - server - INFO -    Timeout: 10.0s
2026-01-10T21:26:55.558203120Z [err]  2026-01-10 21:26:55,556 - server - INFO -    ✓ HTTP client created (0.008s)
2026-01-10T21:26:55.558215569Z [err]  2026-01-10 21:26:55,556 - server - INFO -    → Sending POST request to ElevenLabs (optimize_latency=0)...
2026-01-10T21:26:55.865251122Z [err]  2026-01-10 21:26:55,864 - httpx - INFO - HTTP Request: POST https://api.elevenlabs.io/v1/text-to-speech/J5iaaqzR5zn6HFG4jV3b/stream "HTTP/1.1 200 OK"
2026-01-10T21:26:55.865256503Z [err]  2026-01-10 21:26:55,864 - server - INFO -    ✓ Connection established (0.316s) [TARGET: <200ms]
2026-01-10T21:26:55.865260979Z [err]  2026-01-10 21:26:55,864 - server - INFO -    ✓ Response status: 200
2026-01-10T21:26:55.865264765Z [err]  2026-01-10 21:26:55,864 - server - INFO -    → Streaming audio chunks...
2026-01-10T21:26:55.872061802Z [err]  2026-01-10 21:26:55,871 - server - INFO -    ✓ FIRST CHUNK received (0.324s, 1139 bytes) [TARGET: <300ms]
2026-01-10T21:26:55.878179024Z [err]  2026-01-10 21:26:55,873 - server - INFO -       - All chunks: 325ms
2026-01-10T21:26:55.878183786Z [err]  2026-01-10 21:26:55,873 - server - INFO -    ✓ ALL CHUNKS received: 40 chunks (0.325s)
2026-01-10T21:26:55.878190548Z [err]  2026-01-10 21:26:55,873 - server - INFO -    ✓ Total audio size: 13419 bytes
2026-01-10T21:26:55.878192684Z [err]  2026-01-10 21:26:55,873 - server - INFO -       - Audio generation only: 7ms
2026-01-10T21:26:55.878195881Z [err]  2026-01-10 21:26:55,873 - server - INFO -    📊 TTS API TIMING BREAKDOWN:
2026-01-10T21:26:55.878202878Z [err]  2026-01-10 21:26:55,873 - server - INFO -       - Connection: 316ms
2026-01-10T21:26:55.878206994Z [err]  2026-01-10 21:26:55,873 - server - INFO - ⏱️ [21:26:55.873] 🔊 TTS COMPLETE: 413ms, audio_size=13419 bytes
2026-01-10T21:26:55.878208308Z [err]  2026-01-10 21:26:55,873 - server - INFO -       - First chunk: 324ms
2026-01-10T21:26:55.878223821Z [err]  2026-01-10 21:26:55,873 - server - INFO - 💾 TTS CACHED: elevenlabs:Kendrick?... (13419 bytes)
2026-01-10T21:26:55.878232104Z [err]  2026-01-10 21:26:55,873 - telnyx_service - INFO - ⏱️  TTS generation time: 0.41s
2026-01-10T21:26:55.878240384Z [err]  2026-01-10 21:26:55,873 - telnyx_service - INFO - ✅ Generated 13419 bytes, saved to /tmp/tts_elevenlabs_6262be59fadb4cac1e6b6f597b7b1429.mp3
2026-01-10T21:26:55.878248080Z [err]  2026-01-10 21:26:55,873 - telnyx_service - INFO - 🔗 Using audio URL: api.li-ai.org/api/tts-audio/tts_elevenlabs_6262be59fadb4cac1e6b6f597b7b1429.mp3
2026-01-10T21:26:56.005068309Z [err]  2026-01-10 21:26:55,984 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:56.005072993Z [err]  2026-01-10 21:26:55,984 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found for call v3:teVuu8zdUYBPHjFEn... (active sessions: [])
2026-01-10T21:26:56.204584117Z [err]  2026-01-10 21:26:56,162 - server - INFO - ⏱️ [WebSocket Worker] Greeting playback started at 1768080416.1620028
2026-01-10T21:26:56.204593470Z [err]  2026-01-10 21:26:56,162 - server - INFO - ⏱️ [WebSocket Worker] Silence tracking started for dead air monitoring
2026-01-10T21:26:56.204639602Z [err]  2026-01-10 21:26:56,160 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls/v3:teVuu8zdUYBPHjFEntkU9bwvAEz7yfJYTP0BtCybHUGTW0doj4c_NA/actions/playback_start "HTTP/1.1 200 OK"
2026-01-10T21:26:56.204643891Z [err]  2026-01-10 21:26:56,161 - telnyx_service - INFO - ⏱️  Playback API call time: 0.29s
2026-01-10T21:26:56.204647647Z [err]  2026-01-10 21:26:56,161 - telnyx_service - INFO - ⏱️  Total TTS latency: 0.70s
2026-01-10T21:26:56.204652092Z [err]  2026-01-10 21:26:56,161 - telnyx_service - INFO - ✅ Playing elevenlabs audio via Telnyx playback
2026-01-10T21:26:56.204656154Z [err]  2026-01-10 21:26:56,161 - telnyx_service - INFO - 🎬 Playback ID: oU1qFyN8ww
